x_mpc,y_mpc,z_mpc
-134.4313,242.9645,224.9227
-271.1128,-215.9537,86.9264
-317.3878,-164.1924,-0.4909
-125.6337,247.0564,225.5541
-295.6521,-118.8657,161.7286
351.3094,56.7354,-32.5322
-167.4549,240.2223,204.8114
-252.3999,-177.7634,179.9753
311.3183,115.7081,131.8747
-202.7070,-242.4051,166.8776
-298.4235,193.3816,35.2948
-102.7438,240.0823,243.9345
-357.2907,-2.4951,6.1223
335.9983,22.1187,119.6520
-90.4349,-284.8251,195.9512
-350.7761,17.3485,66.0062
-188.8331,-249.1471,173.1171
-93.4847,-217.6299,267.5825
-149.7241,-154.0033,285.6016
-298.6986,-80.4653,178.9052
292.6030,-204.1644,20.0804
235.4491,-268.8229,-1.1658
-225.9723,223.5840,163.2488
-205.2969,209.2526,204.3771
265.2531,239.2064,11.1857
-195.8581,-293.8894,54.5235
-214.8739,-285.5349,-1.8338
-147.0679,148.6524,289.7894
296.3200,-114.2825,163.8265
-351.5058,-60.1132,23.1529
-288.0035,-187.9596,97.1147
302.2207,167.3673,91.4162
337.3870,-86.9934,79.4254
-248.8767,-128.0573,164.7253
314.3961,-5.3496,81.2354
318.3926,-6.1202,63.7297
-226.1549,95.5907,212.5776
-258.5523,-178.7621,81.6583
-143.8787,-40.1549,288.3750
-290.7251,-143.8730,15.9440
-256.3382,192.5251,51.9580
-203.9438,-249.2270,42.0443
-136.1950,-184.0695,230.3136
-319.5284,27.0824,51.4134
-289.7521,-145.6410,17.5401
292.7251,140.5101,6.7052
-322.2182,-39.6027,9.1145
208.1554,246.6519,-36.2192
-236.0328,-126.6683,183.6342
-204.9778,-244.3528,61.2674
303.7142,76.9217,85.5528
-295.7992,-133.7591,9.5315
-291.0454,-144.0285,-5.2913
-133.0188,-9.0526,296.1480
319.3609,-3.5184,-58.9567
-231.0003,65.3905,218.7296
-262.7273,-125.0144,144.3103
-185.5433,61.5112,259.3658
-322.8507,-27.6621,21.9745
-164.5821,-106.8642,258.7929
-291.8076,-142.4399,-6.3684
-324.5085,9.5804,9.1640
-165.9357,46.5410,275.2834
-152.4057,248.0014,144.0475
314.2169,-5.0036,82.0040
-232.1167,225.2073,29.7672
288.0318,130.5205,74.0591
-270.9151,-104.8619,145.2296
-270.4510,161.0460,80.0199
-218.1457,-236.7111,43.1769
-255.7240,-152.4883,129.7564
304.6282,-112.6189,1.8256
-274.7726,134.0350,109.6376
-307.5426,104.3634,3.4103
-117.3799,-165.9034,253.3459
-250.6138,-190.2019,80.6394
-278.2367,162.9860,38.8173
-254.6845,183.7339,82.8529
-201.8328,247.3030,59.9327
-229.6127,-219.1347,68.8867
-189.7636,-215.7456,151.4301
-268.3221,-181.4912,23.5000
-217.7597,-238.5660,33.9873
-295.9915,-133.1483,12.2265
-289.4265,-109.4898,98.6600
-118.6677,-22.1309,301.5257
-145.7555,-240.5790,162.3798
275.9551,-159.3075,62.9352
-182.2067,188.6042,191.6254
-146.1394,227.5722,179.8492
304.7357,-102.8418,-45.2929
-322.6177,36.5978,8.3822
-140.7612,-53.4242,287.7916
-136.5663,266.5546,125.6610
-283.4039,143.1196,68.4979
-183.8589,-221.4931,150.4322
-321.2735,47.4312,-5.1789
207.6551,-249.6884,5.3275
-144.5170,240.1391,164.1444
-158.2591,104.4341,263.7121
-320.7984,14.6574,48.6903
-148.9122,235.3282,167.1644
-169.6854,-112.1119,253.2517
-178.2558,-145.2972,229.3748
-172.4575,51.7953,270.3236
-132.7074,-259.6635,143.0493
-302.7439,-55.5745,103.7212
305.2200,111.0977,-0.6606
-166.1683,231.5095,155.8652
-297.1672,-97.7140,87.4480
-318.0125,65.8803,-5.6233
288.7981,-148.6478,1.9059
-290.1306,90.4340,114.6780
-232.1033,212.4795,80.5413
-255.4046,194.2750,50.3206
-137.0353,-117.8985,269.8663
-310.4247,-92.9547,22.4185
-285.7471,-151.9820,27.5111
-145.1513,272.2619,101.5470
290.1518,-139.5929,-42.8274
-294.5577,81.8044,109.7861
-205.7619,-248.3196,38.8483
-215.2198,242.9393,13.0846
-114.8154,-46.8922,300.2152
-187.4582,42.1766,261.8995
-210.0649,-244.4662,40.2520
-126.3798,-123.9680,272.3448
-285.4183,-69.5708,138.5943
-198.5574,250.9229,55.9073
-187.6567,136.6997,227.1817
-322.2506,-39.7769,9.2613
-242.7304,-4.0925,215.8219
-277.2514,139.6698,95.5934
-215.7947,-239.8895,37.4155
-268.1809,-183.0633,-9.0088
-183.0465,-215.4992,159.9015
314.9935,50.6964,-61.0218
-91.4236,-260.6998,170.8572
-207.6660,-248.9148,20.7791
-220.8106,178.3528,157.9513
-237.6588,115.1542,189.1388
-316.8278,67.0100,25.4072
-220.3225,237.1080,27.4725
-144.5158,267.7897,113.6709
-293.1301,-36.1965,135.2105
-256.3313,-145.9077,136.0988
-239.7000,-136.6483,171.4340
-229.8752,23.3159,228.3252
-115.1629,177.0890,246.7705
-169.6330,-196.3678,195.4074
-98.3864,-270.9140,149.8186
-135.4698,-213.5572,203.8661
-129.7361,-217.3516,203.5857
307.0969,105.8622,2.3101
-320.9305,-49.0304,11.0234
285.9279,55.2406,143.9307
-306.4892,-87.3140,62.9544
-184.8859,-214.2383,159.5054
-250.2318,-6.5006,207.0400
295.8830,132.2481,-22.0926
-241.2690,-166.5035,139.9662
-290.9292,-143.5278,16.9067
-265.0218,-122.5699,142.3585
-291.9595,-12.8214,141.8490
319.4018,-8.4876,-58.6254
-257.8247,156.6138,120.5213
-282.4179,-135.1154,86.6647
-324.5874,10.9044,7.1412
-311.0699,-75.7046,55.0577
-323.9881,-18.1592,15.1340
324.7589,4.7624,6.0068
-197.7287,-212.0517,146.5100
-259.6837,-126.7374,148.4249
-318.1623,63.7064,15.5762
-320.2455,54.1477,-6.2702
-324.6936,7.4672,-6.8657
-287.5917,-148.3106,28.7083
277.8319,167.8788,-12.4654
-322.5689,-24.8968,29.3132
-254.2111,190.7382,67.2770
-318.3982,61.3346,19.7986
-177.8573,41.9381,268.5910
-238.6280,220.2123,9.8324
-163.4693,229.7193,161.3707
299.8801,-76.3270,98.8947
-319.2389,25.9194,54.3093
-318.8049,62.1581,6.0473
-282.3116,145.9802,67.2807
-323.5764,-22.5602,18.0741
-235.4563,-93.8591,203.1950
-176.5085,-121.8918,243.9774
-323.7079,14.6303,23.1757
-130.2098,173.0196,242.1741
-171.9358,203.1415,186.3072
-145.9213,245.5257,154.7994
312.5186,88.6087,-4.5112
-132.2723,-216.3734,203.0459
-171.2179,-274.9127,25.4652
316.5101,52.4734,-51.0832
-164.5793,-55.2520,274.5959
-172.2320,-116.0412,249.8269
-270.1007,-180.4862,3.6607
-310.6132,-94.2505,-13.3923
-261.5514,-191.4011,22.3614
304.2606,-96.5508,60.3965
-119.5870,228.9876,196.9976
-223.5325,-4.6851,235.7026
-207.7062,-245.9312,43.8243
186.7445,265.8015,-4.5560
-279.2851,-162.4580,33.9594
-113.2951,-210.6579,219.8501
-255.8069,-118.4675,161.4779
-94.5991,211.7837,227.4768
-156.8503,101.3609,265.8404
-322.2904,13.6495,38.6038
-208.5689,-242.0584,58.7793
-237.4175,41.7207,217.8093
304.7606,112.5579,0.5835
-202.6038,248.6546,51.6905
-235.5407,220.6371,37.2757
-307.0854,83.0309,65.9882
-288.7371,-148.7665,-7.0554
-319.9024,23.8653,51.4137
-220.7562,237.0711,24.7966
-132.9660,-1.6230,296.4259
-216.7785,201.2114,134.4338
278.0677,167.9824,-3.4905
-295.0172,-134.2420,22.2749
-267.0686,58.3441,175.5658
-279.9808,-14.3936,164.1874
-78.1798,-297.6434,104.1649
-282.5483,19.0771,159.2373
-289.6904,27.5479,144.4814
-20.9750,-182.4889,267.9781
-270.2886,148.3148,102.4792
-233.5600,54.2661,219.2270
-295.6618,-134.3400,9.6243
-297.8858,-346.6433,278.5075
-361.6430,-141.0981,368.4716
-155.2302,-242.2521,451.3132
423.0408,-327.8741,1.5628
-396.9742,324.1225,154.3568
-204.7056,-438.3943,228.8600
-214.9838,-435.1038,225.6942
-401.1687,348.7839,62.3346
-270.4444,61.8902,457.7148
-335.6946,-260.1851,325.7102
491.3417,-149.8377,150.3553
523.8753,109.6156,-3.8268
-324.5739,-63.5235,420.8247
-485.3390,-204.6740,95.0410
-102.9271,-446.5521,276.5456
438.0689,-298.7990,-72.7733
-137.2895,-313.4763,411.5496
-398.5155,349.3243,75.1455
-444.9732,31.9349,295.7527
-384.7399,-89.0985,361.2893
-186.7190,-203.1158,458.6651
-321.2550,-421.2797,76.2382
-469.6341,232.1937,109.6541
-229.1758,403.5342,266.7080
445.3854,-237.8083,177.6908
462.1796,236.7600,129.7357
-458.3418,41.1219,273.3651
-466.8493,-239.6753,105.3783
-488.9534,-162.2322,145.2697
-231.3083,-383.2214,293.4905
-262.4616,-449.8374,123.5278
473.2901,249.8096,-9.5372
-531.2202,5.8566,65.3457
464.8589,-265.2357,-7.4480
-514.3642,107.4527,101.9036
-452.8523,-222.3310,178.8766
-502.1248,124.9344,136.9879
325.7485,424.7252,-1.1245
-112.5300,-486.6226,192.4587
-292.9698,-43.0905,445.8897
-281.1100,236.8386,389.0919
-468.4115,-258.9816,5.3664
448.7681,26.2291,290.5701
529.8975,75.2521,7.6399
-267.0578,-447.4542,122.3842
-315.8618,-427.7280,61.5885
534.3304,-25.4066,-18.9474
-461.2805,-253.7735,96.6088
-145.2216,350.6402,377.4600
-367.0775,147.9810,360.3749
-528.3534,67.9618,52.3318
-510.8443,-156.6223,-32.0419
-394.3457,150.8138,329.0390
-384.4286,-369.9681,43.1066
-348.6679,305.2345,267.9235
-150.6270,317.3929,403.8507
529.4726,77.8452,11.0589
464.0572,-240.9585,114.5173
-292.2089,-399.2196,204.3584
478.4548,220.9810,-93.6784
-531.7819,31.4776,52.3995
-478.6989,-234.6273,48.2285
-435.8430,-273.0764,148.3211
-440.9582,-302.6972,21.5113
-200.2983,-298.6794,396.4898
489.5723,195.3233,93.2866
-229.1014,-259.6042,408.2324
493.8785,-206.4091,3.8400
501.9394,-168.1304,79.5377
508.5913,160.0950,47.3457
-178.6910,-466.6529,191.9454
-321.2752,-422.6531,68.4544
-328.0769,-376.8974,191.9810
-312.4474,-67.5392,429.3692
-184.6531,315.5899,390.9602
-433.6825,311.0694,41.2237
-420.7651,246.9205,220.3007
-528.4723,14.7878,83.9269
531.5715,-63.0708,0.3196
-334.6400,112.5815,402.3554
-405.2402,-12.2122,349.5420
-505.0358,145.8108,101.1342
-351.7637,-129.1975,382.2587
-484.1063,194.5049,119.8384
533.7267,40.9179,3.7718
-343.1481,137.6100,387.1253
-224.8016,-380.8670,301.5948
-229.4352,322.1752,360.7186
-476.1977,-237.5337,58.0408
-460.4958,-49.8729,268.3529
-502.3283,24.8099,183.3253
-370.4887,-309.0187,231.9576
-495.6727,43.3905,197.4453
305.0400,439.8756,4.3890
-433.2051,117.8483,291.5557
-404.6871,-285.8635,202.6584
-255.1239,-119.2369,455.2534
-414.6321,-318.5315,114.8102
355.5008,400.2273,-1.1206
-267.8515,299.9912,353.3067
-215.5889,319.4303,371.5538
-427.2978,310.0426,88.6402
-447.3263,21.6417,293.2544
-499.6818,43.2375,187.1257
-505.4289,141.9644,104.6688
-348.7789,303.9928,269.2838
-118.2901,-323.2864,409.9579
-466.0454,66.8918,254.7551
-503.9978,180.4351,2.1345
-479.0508,94.8252,219.3027
431.3514,-306.1893,-82.2142
-444.0716,278.8280,107.8486
476.0331,-244.7630,7.8029
-266.1716,-204.7079,416.9228
-233.0788,330.2968,350.9383
-485.6400,-157.2198,161.2922
-280.0945,421.5359,174.4606
-337.3120,-267.2944,318.3665
-349.4866,-275.3171,297.7289
-256.6372,190.4116,429.4928
-285.0990,-430.6679,140.8085
-268.8139,-460.9360,43.1476
-314.2699,213.3248,377.2426
-392.5480,-264.2230,250.3552
443.6621,299.4945,7.2751
485.0005,217.3680,64.1350
-278.4720,-451.6775,70.9297
-485.9009,198.2041,105.8568
-162.9405,293.9731,416.6809
-218.7915,-472.0994,125.8776
-210.5479,373.9535,320.0344
-447.1871,26.3629,293.1259
-507.2096,121.0395,121.1744
-210.0383,-418.0946,260.1482
515.7991,-113.5444,-87.5087
-301.8106,385.6945,216.2200
-343.1993,-396.6169,107.3001
321.7194,421.5870,-73.2555
-433.6902,113.9270,292.4702
351.5037,403.7032,8.7119
467.5727,174.4288,193.8018
-407.9068,337.2050,80.7069
515.3218,43.6234,138.3823
-471.9854,-197.2962,157.8390
-529.7374,-69.6984,33.6156
-128.2984,-302.7805,422.4618
-437.8711,-87.5885,295.3101
-513.5063,151.0011,-10.9924
-444.5710,298.2618,2.8875
-426.1135,-296.5441,130.7713
438.1351,21.9779,306.8668
-268.6791,303.3815,349.8390
-363.1770,387.9410,64.9669
-476.1343,-244.7299,4.5094
-189.3760,-427.2953,261.0993
-117.3337,-268.7642,447.9027
-347.6597,46.2589,404.4903
-344.0785,399.3546,93.5196
-459.6055,37.7515,271.9554
423.3797,249.0244,212.9786
-306.9928,260.9938,352.5069
-210.9629,377.0464,316.1558
-277.0911,426.7980,166.4016
-381.6028,6.7748,375.4456
-418.7535,-66.4588,326.8871
484.8028,182.9782,134.5828
-256.0899,-217.0037,417.0833
-245.2577,-475.7945,-10.0792
-428.1946,-321.3338,5.2238
495.7240,-202.0621,8.0054
-149.3931,322.2159,400.6176
530.1166,74.3855,8.9667
320.0395,429.1474,6.6982
-483.3950,71.6091,218.7215
-346.1973,-391.7419,115.4397
-475.5999,142.7383,200.1788
382.2416,-370.6641,-56.0408
508.8400,104.0028,130.0328
-164.7089,-243.7089,447.3484
-115.2702,-486.0554,192.6329
-175.1540,-467.7155,192.8943
-324.5776,-251.0007,343.9387
-451.8526,94.6362,271.1464
487.3236,175.5901,135.3967
-315.8579,211.8384,376.8395
-500.3082,-188.7479,26.8160
462.4290,236.5290,129.8732
533.8193,40.9991,3.2433
-298.8440,-259.1849,360.7912
492.4644,190.3169,-88.9585
-208.8401,-428.6870,243.4532
-440.6944,-303.4434,19.2170
-436.4863,-20.6330,309.3748
511.3517,158.6595,2.6662
-299.8858,-360.4683,258.4406
-291.0878,-166.5424,417.3636
-389.1941,108.4300,351.3292
-318.8510,-379.0517,203.2624
-159.3763,-227.0924,457.9197
519.6732,-82.6873,-98.8189
-319.7824,-415.4256,108.7416
531.3287,0.2541,65.9893
532.5341,-54.8616,7.9046
471.6457,253.3564,5.1902
-443.8594,98.1787,292.4029
523.4499,-122.2749,56.5688
-509.3662,151.9992,97.9520
-299.9321,-435.3589,112.4995
-481.3286,-229.6274,88.0182
490.6756,179.9667,137.8533
-221.2370,86.6690,485.4870
-401.4432,-361.9198,-3.5757
-496.9071,-158.0442,142.3432
-326.2172,-425.2541,69.9856
-420.1849,-317.5272,121.5657
353.8619,-404.4672,-57.8446
-361.5772,-283.7590,284.4336
-174.8377,-184.1570,477.1563
-354.4363,405.7675,43.4936
-168.4511,-378.6375,347.0186
296.7460,447.1387,-64.6009
-532.4242,-83.7542,40.9218
-255.6730,161.8946,447.8702
-509.7965,147.0581,103.1898
-269.3126,43.5287,466.6323
-248.3868,-154.6335,454.4930
-350.3875,-22.6958,410.9561
-449.3852,-296.9970,44.9181
-165.0348,-367.7472,360.1364
504.1294,83.1301,176.3987
-347.0191,411.5367,48.8861
-209.4023,-126.0105,482.1275
-526.3789,-0.4137,122.8872
-476.9335,-238.4826,88.5276
-414.7010,337.4257,79.6523
-269.8544,-214.8790,416.1528
-336.6302,-16.0192,422.6132
-425.1539,-309.4691,125.1057
-247.6840,-462.8048,129.0119
288.2658,453.2929,-60.0818
-208.4092,141.0472,478.3860
-241.0397,463.1823,139.8057
-263.0621,-126.8401,454.8560
-511.8137,-86.6284,150.7581
-509.8184,69.4048,165.6978
-521.2928,139.2321,32.5067
-498.6479,-158.3151,135.9370
-379.9222,-366.5981,116.0075
-425.5344,-333.3353,0.9032
-246.0832,222.3710,426.8336
537.0525,-61.1552,5.2807
393.3219,370.7622,-5.2280
465.6132,274.5269,5.8534
-392.9018,-351.6509,119.0178
-400.2366,-305.1071,197.2706
-53.7245,-449.0131,296.1370
-462.0536,-242.3879,141.2489
-346.6297,-50.1197,411.7444
-200.0658,-494.6899,86.3390
-322.5480,-258.4053,348.4089
371.4198,-392.7052,-5.5297
-142.8575,-456.4655,251.8562
-340.7866,-167.8127,384.5868
-511.2106,135.0730,112.3542
-249.3022,-157.4893,453.0457
-123.4667,-383.3038,360.6094
448.0202,-248.1124,172.9842
-201.0974,-372.8771,335.7523
-451.0120,-69.8117,289.6961
495.4733,215.9132,-9.8475
-540.0312,-22.2101,-9.0967
-224.7282,219.9936,439.6710
-411.4973,-260.2446,234.8474
-233.1859,-189.1355,449.5143
-398.3998,-105.8466,349.6935
-449.3019,28.2331,299.2367
-356.7063,343.3326,217.0213
-506.3964,62.3087,178.5984
-185.2012,321.1609,393.4129
-338.6784,-114.0871,405.5843
-174.7635,204.5789,468.8531
-239.6934,374.3746,307.5888
-219.3168,76.1902,488.1773
436.5712,-310.2514,-73.2968
-187.5951,188.2296,470.7446
448.8905,-292.7140,-70.9864
-218.6728,86.7451,486.7057
-316.4821,208.1243,385.6818
467.3410,271.4598,11.3591
-216.4688,87.3986,487.5759
-249.1926,-225.3156,423.5153
498.6515,-208.7133,3.9544
-239.4973,-172.9777,452.7139
-520.1802,109.6666,98.0743
-402.8393,-307.9636,187.3810
-122.9275,-444.7907,281.5736
-315.7159,404.2942,170.6059
-496.9012,-66.3758,202.2873
-399.5239,334.7827,143.3120
328.7911,422.9566,-72.3962
499.1349,-207.5696,4.1011
-147.9752,-379.2832,355.6488
-361.0397,-292.0523,276.7582
-346.1952,-293.6202,293.5564
-206.3992,150.0048,476.5896
-481.1219,-18.2628,245.8208
515.1050,-90.4487,136.8449
-365.2960,354.0706,182.8518
-239.6467,-181.5814,449.2665
-369.5913,147.8984,365.7473
471.7903,-263.7526,-9.5962
-375.8276,376.7065,95.3388
-207.7749,-237.2746,439.0604
-423.3198,243.0256,232.3425
-294.8681,-104.6994,440.8368
-474.4342,-42.7001,255.6073
-403.7224,-263.0111,245.1142
-273.3027,-213.2822,414.8063
-405.5839,196.4961,298.5622
-262.6925,-451.3616,139.6949
-284.5237,121.0821,443.4371
-183.4713,335.5005,382.1376
-440.0678,284.5433,132.7664
-540.0938,-21.8660,-8.5868
341.6082,418.9926,1.7655
442.4360,-300.7343,-77.8728
-320.2290,-401.3350,169.2294
-436.7838,248.3489,199.4957
490.8962,-205.5757,-94.9514
-382.6306,-324.5463,201.2974
-136.1103,-289.1612,436.0240
-199.4605,327.1243,381.3958
-416.1990,322.5165,122.5522
-328.7497,-348.9336,249.8557
-222.3255,155.0208,467.7608
-391.4985,324.8067,183.0042
-179.8423,-166.6290,481.8239
-491.3171,62.3146,216.7682
-374.8793,370.6603,119.7539
-221.9531,45.6431,490.8354
-468.2757,-91.0062,254.3651
-146.3877,-344.8414,389.7709
-198.7569,-372.7351,337.3897
-219.7190,48.5282,491.5650
265.8870,468.7019,-43.4867
352.5411,-405.5221,-59.4782
-80.5690,-442.1136,300.5250
462.4006,279.9300,-9.8376
-87.9366,-451.7738,283.6194
-202.3209,-317.3214,388.1317
427.1177,-325.7462,-61.1202
-494.0033,-160.7717,149.6299
-278.2112,123.5844,446.7690
-133.2892,-427.7562,302.5530
430.1053,-319.3160,-72.9889
-380.8663,375.4118,79.3047
-398.6528,-360.1669,60.3277
-385.5445,-69.9915,372.4786
-315.5170,220.1618,379.8194
-524.6150,130.0153,12.6710
441.1593,-302.7683,-77.4314
-322.2246,-419.2936,112.4726
479.5204,109.4515,224.4265
-423.3940,-182.0417,282.6402
-292.9150,145.3882,430.5232
-415.4458,269.8250,216.5328
-502.5542,66.0249,188.0640
509.9261,151.2416,-96.8989
-365.6317,-203.3466,342.4260
-258.4280,-214.8972,423.4696
-519.3161,150.3102,-3.2999
-413.6820,345.9609,38.3715
-395.8308,362.6693,63.9124
-265.1256,-130.0154,452.8833
-342.8806,226.2693,351.4747
-455.1290,-286.1295,57.3382
-389.4884,-66.9465,368.9412
-420.9445,328.9915,82.8988
443.3973,-81.8716,298.3331
-348.3279,-305.0451,279.1487
-537.4658,-49.5725,-31.3371
-370.0477,364.1313,150.9397
-187.6122,319.5866,393.6758
-538.5201,46.6601,-11.6111
-281.4696,-32.1709,460.4970
-270.7765,-423.1990,199.7506
-341.2369,139.2662,395.5759
-308.2023,-433.0082,99.1650
-300.0680,-193.4615,406.0177
-285.7250,-63.2830,454.6166
-237.0435,-182.1933,450.4864
-308.6404,107.5591,430.6938
-142.1886,-456.9269,251.6450
-188.3963,-439.0438,253.1347
-220.5231,191.2399,455.1121
499.8731,-150.4809,140.7648
-506.1744,190.0345,-2.7621
-539.4414,29.4620,-21.6477
-235.3729,-385.0004,297.8395
527.3340,-66.8314,98.9338
-220.7281,-394.4897,296.6359
-183.6756,-471.8641,189.5910
-263.0798,449.8419,144.1171
442.5755,302.3368,71.1524
-377.8620,-331.6742,198.8897
-459.6993,63.2367,277.5288
-231.2392,149.1152,465.4440
-157.8319,-441.3668,269.5017
-511.9309,141.6200,124.9722
-214.1266,111.0465,489.4548
-512.7530,17.3882,185.8224
-514.5438,11.7775,181.2578
-291.8733,150.0109,435.9530
-344.6781,-175.7581,384.7796
-412.6092,202.4008,294.1722
-270.4532,-256.8434,398.2922
-291.7345,-438.7260,141.9896
-311.5895,-276.2856,352.6035
-462.9160,-252.6501,140.1022
511.4132,-189.9612,-11.1175
454.4046,-293.0580,-73.3882
-544.0777,36.5579,-19.8815
-441.4554,-68.5494,313.3257
-525.9427,-108.1548,97.1734
-224.7212,318.4090,381.9330
-474.3744,-269.6207,-5.5486
-344.3251,-387.3840,170.6818
506.8375,191.8612,-63.7529
-452.0667,-203.0849,228.3692
456.1543,-115.7093,276.2151
-458.8721,40.2205,292.5402
453.6116,-293.9362,-74.8274
-494.1039,-204.6896,108.2843
533.6487,113.4556,10.4768
-391.7146,234.3591,298.9955
-205.3277,399.1164,310.3385
-375.8678,254.6012,302.7621
-287.0747,431.9584,169.6002
-451.8200,-302.9057,43.2597
-258.1305,46.6564,478.4944
-163.2093,389.2558,345.8441
513.9634,154.7517,-98.2868
-544.2487,4.3734,39.2621
-481.5321,-79.0319,244.2295
-462.8634,-168.2711,234.9671
-285.3625,-442.5209,143.2172
-449.1824,306.8181,43.2022
517.8306,172.0787,-3.0690
-109.4282,-448.8606,290.3775
477.2755,261.9011,-37.2197
518.5571,162.3257,50.1958
542.2719,-60.1230,-9.9257
-304.0804,-213.7945,399.4996
475.1968,90.8898,252.3904
-216.7033,328.7497,377.8068
-364.1310,-47.3023,403.6654
-408.7051,205.1457,297.7417
-311.4619,187.5800,406.9162
-353.4462,-22.8384,415.1267
-519.0953,-155.2136,65.0088
-418.3497,55.7965,345.9011
-470.6744,0.7388,276.1202
-476.5465,-265.1381,19.5824
-310.8410,202.6961,400.0885
477.3928,249.8479,-86.3232
-466.3994,208.7456,191.5107
-309.1043,190.0794,407.5590
-444.2834,306.9752,78.4760
-542.4348,59.2465,-6.0401
-537.8873,-25.6394,88.3290
-236.0104,-236.9556,431.2003
-426.8338,236.3626,244.3935
294.4504,459.3697,-7.8116
-359.4905,-26.9074,409.6679
-446.5163,-313.6923,2.3619
545.1667,-21.7100,10.3745
-485.5493,107.4303,224.6955
-376.9012,149.8422,365.0793
-198.8277,-379.6312,337.8454
-228.0115,232.6770,437.7949
-437.1145,-309.1306,105.6500
-258.5018,10.5413,480.4772
-430.2292,324.3788,86.4570
-520.6795,-117.6214,113.3651
-169.6841,199.7008,478.6653
-457.6969,-293.5879,45.9752
-439.3715,305.2756,107.4895
-217.9473,-438.6292,240.6233
-264.0313,441.8577,181.2343
-429.8110,-217.6305,256.3177
-505.8485,198.2025,51.3236
-356.8740,36.7251,411.2095
515.1670,176.1193,37.2345
535.2419,103.4782,-24.7049
-401.1196,-346.6066,129.4979
-282.8914,123.0377,450.1531
-249.7233,-225.9689,429.3959
-431.4835,233.1350,239.3212
293.1411,460.2975,0.6340
-288.9500,-406.4994,221.5239
-372.5443,272.6388,291.0079
-303.6964,-437.3016,119.7622
-287.7542,-59.1114,459.9032
-434.9030,-60.2498,324.0955
-417.9436,-350.1747,-22.5684
-361.1193,-29.4029,408.0898
515.3819,-179.2621,-7.4821
458.9162,269.8103,120.0358
542.4405,-58.7773,-10.7076
-290.1471,445.3577,123.6236
480.3713,-194.5426,170.9041
-429.6943,-335.7048,-21.8324
-197.7160,-359.7908,359.5427
-249.9286,-178.0084,451.2903
-441.7881,-290.4546,135.1815
-194.4495,333.5663,385.6679
-313.9605,430.5258,117.8730
-223.2762,-402.1104,293.7229
-203.0057,-376.3658,339.0530
-293.5986,-211.5434,408.4968
-289.4073,-215.4331,409.4537
-339.9045,23.4272,426.3081
-340.6057,22.7515,425.7868
487.3992,-192.1856,152.7464
361.6178,-408.7094,-3.8422
-511.0813,190.5146,18.0835
409.4754,-360.7709,1.4492
-253.7463,-14.1223,482.9505
-161.4374,-432.9036,290.4491
-508.0001,-194.1273,45.6121
-257.3462,463.1142,130.8781
472.2144,165.8238,217.5994
477.4282,246.7432,-94.9427
-465.4882,-267.3423,98.4013
-538.2855,54.1331,71.7882
-308.9279,-147.4697,425.0317
-540.3787,46.2416,60.7488
-511.7378,189.4046,9.4147
-505.9522,171.1798,112.0187
-249.8807,-185.4041,448.3562
