sample_index,redshift,scale_factor,ln_scale_factor,cosmic_time_from_a_min_Gyr,lookback_from_present_Gyr,H_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate
2537,842.334757764,0.00118576874817,-6.7373639821,0.000570593456903,13.796336877,1034282.00163,15363.2598785,236029754.096,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,189412042.571,46617710.8405,0.684111138201,236029754.096,0.802492225172,0.19750777193,2.89841058735e-09,94706022.6537,0.00118576874817,4.23675396178e-09,1.05589904572e-08,4.23675396178e-09
2538,838.459986519,0.00119124200803,-6.73275881191,0.000574963188972,13.7963325072,1026695.89144,15250.5755409,232580054.329,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,186813211.919,45766841.726,0.684111138201,232580054.329,0.803221120822,0.196778876237,2.94140071544e-09,93406607.3278,0.00119124200803,4.29959481514e-09,1.07058806427e-08,4.29959481514e-09
2539,834.603018231,0.00119674053131,-6.72815364173,0.000579365204667,13.7963281052,1019167.13094,15138.7430775,229181541.968,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,184250038.561,44931502.723,0.684111138201,229181541.968,0.803947983676,0.196052013339,2.98501848066e-09,92125020.6486,0.00119674053131,4.36335311758e-09,1.08548142742e-08,4.36335311758e-09
2540,830.763771103,0.00120226443462,-6.72354847154,0.000583799735081,13.7963236707,1011695.26971,15027.7557978,225833444.318,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,181722033.259,44111410.3751,0.684111138201,225833444.318,0.80467281455,0.195327182421,3.02927292397e-09,90861017.9979,0.00120226443462,4.42804208469e-09,1.10058197787e-08,4.42804208469e-09
2541,826.942163712,0.00120781383511,-6.71894330136,0.000588267012919,13.7963192034,1004279.86102,14917.607066,222535000.574,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,179228713.491,43306286.3995,0.684111138201,222535000.574,0.8053956143,0.194604382626,3.07417321516e-09,89614358.1136,0.00120781383511,4.49367512043e-09,1.11589259789e-08,4.49367512043e-09
2542,823.138115013,0.00121338885046,-6.71433813117,0.000592767272523,13.7963147032,996920.461797,14808.2903007,219285461.629,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,176769603.352,42515857.5925,0.684111138201,219285461.629,0.806116383818,0.193883613062,3.11972865469e-09,88384803.0443,0.00121338885046,4.56026581978e-09,1.13141620985e-08,4.56026581978e-09
2543,819.35154433,0.00121898959892,-6.70973296098,0.000597300749869,13.7963101697,989616.632605,14699.7989745,216084089.891,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,174344233.469,41739855.7372,0.684111138201,216084089.891,0.806835124037,0.193164872797,3.16594867557e-09,87172118.1029,0.00121898959892,4.62782797141e-09,1.14715577675e-08,4.62782797141e-09
2544,815.582371359,0.00122461619927,-6.7051277908,0.000601867682591,13.7963056027,982367.937607,14592.1266135,212930159.105,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,171952140.909,40978017.5119,0.684111138201,212930159.105,0.807551835925,0.192448160863,3.21284284517e-09,85976071.8227,0.00122461619927,4.69637556045e-09,1.16311430282e-08,4.69637556045e-09
2545,811.830516164,0.00123026877081,-6.70052262061,0.000606468309984,13.7963010021,975173.944535,14485.2667968,209822954.174,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,169592869.089,40230084.4014,0.684111138201,209822954.174,0.808266520487,0.191733476252,3.26042086717e-09,84796435.9126,0.00123026877081,4.76592277127e-09,1.17929483409e-08,4.76592277127e-09
2546,808.095899178,0.00123594743344,-6.69591745043,0.00061110287302,13.7962963676,968034.224658,14379.213156,206761770.984,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,167265967.692,39495802.6086,0.684111138201,206761770.984,0.808979178769,0.191020817923,3.30869258347e-09,83632985.214,0.00123594743344,4.83648399026e-09,1.19570045896e-08,4.83648399026e-09
2547,804.378441199,0.00124165230759,-6.69131228024,0.000615771614357,13.7962916988,960948.352755,14273.9593747,203745916.231,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,164970992.578,38774922.9689,0.684111138201,203745916.231,0.809689811849,0.190310184793,3.35766797615e-09,82485497.6575,0.00124165230759,4.90807380873e-09,1.21233430879e-08,4.90807380873e-09
2548,800.678063388,0.00124738351424,-6.68670711005,0.000620474778353,13.7962869957,953915.907081,14169.4991885,200774707.254,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,162707505.704,38067200.8655,0.684111138201,200774707.254,0.810398420846,0.189601575747,3.40735716943e-09,81353754.2204,0.00124738351424,4.98070702578e-09,1.22919955851e-08,4.98070702578e-09
2549,796.994687268,0.00125314117494,-6.68210193987,0.000625212611075,13.7962822578,946936.469342,14065.826384,197847471.865,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,160475075.034,37372396.1462,0.684111138201,197847471.865,0.811105006912,0.18889498963,3.4577704317e-09,80237538.8855,0.00125314117494,5.05439865125e-09,1.24629942721e-08,5.05439865125e-09
2550,793.328234724,0.00125892541179,-6.67749676968,0.000629985360315,13.7962774851,940009.624661,13962.9347985,194963548.188,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,158273274.462,36690273.0422,0.684111138201,194963548.188,0.811809571239,0.188190425253,3.50891817757e-09,79136638.599,0.00125892541179,5.12916390866e-09,1.26363717877e-08,5.12916390866e-09
2551,789.678628,0.00126473634747,-6.6728915995,0.000634793275598,13.7962726772,933134.961552,13860.8183199,192122284.497,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,156101683.725,36020600.0881,0.684111138201,192122284.497,0.81251211505,0.187487881389,3.5608109699e-09,78050843.2308,0.00126473634747,5.20501823831e-09,1.28121612246e-08,5.20501823831e-09
2552,786.045789695,0.00127057410521,-6.66828642931,0.000639636608195,13.7962678338,926312.071891,13759.4708858,189323039.058,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,153959888.331,35363150.0428,0.684111138201,189323039.058,0.813212639608,0.186787356778,3.61345952192e-09,76979945.5335,0.00127057410521,5.28197730026e-09,1.2990396136e-08,5.28197730026e-09
2553,782.429642766,0.00127643880881,-6.66368125912,0.000644515611136,13.7962629548,919540.550884,13658.8864835,186565179.968,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,151847479.471,34717699.8132,0.684111138201,186565179.968,0.81391114621,0.186088850123,3.66687469933e-09,75923741.1035,0.00127643880881,5.36005697747e-09,1.31711105419e-08,5.36005697747e-09
2554,778.830110523,0.00128233058266,-6.65907608894,0.000649430539223,13.7962580399,912819.997043,13559.0591491,183848085.009,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,149764053.947,34084030.378,0.684111138201,183848085.009,0.814607636188,0.185392360091,3.72106752251e-09,74882028.3415,0.00128233058266,5.43927337896e-09,1.33543389354e-08,5.43927337896e-09
2555,775.247116629,0.00128824955169,-6.65447091875,0.00065438164904,13.7962530888,906150.012154,13459.9829677,181171141.49,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,147709214.093,33461926.7135,0.684111138201,181171141.49,0.815302110908,0.184697885316,3.77604916862e-09,73854608.4145,0.00128824955169,5.51964284298e-09,1.35401162897e-08,5.51964284298e-09
2556,771.680585096,0.00129419584145,-6.64986574857,0.000659369198968,13.7962481012,899530.201252,13361.6520724,178533746.103,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,145682567.698,32851177.7204,0.684111138201,178533746.103,0.815994571773,0.184005424395,3.83183097389e-09,72841285.2173,0.00129419584145,5.60118194027e-09,1.37284780642e-08,5.60118194027e-09
2557,768.130440287,0.00130016957803,-6.64526057838,0.000664393449193,13.796243077,892960.172592,13264.0606442,175935304.772,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,143683727.935,32251576.1528,0.684111138201,175935304.772,0.816685020219,0.183314975892,3.88842443584e-09,71841865.3356,0.00130016957803,5.68390747732e-09,1.39194602118e-08,5.68390747732e-09
2558,764.596606911,0.00130617088813,-6.64065540819,0.000669454661725,13.7962380158,886439.537623,13167.2029115,173375232.512,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,141712313.281,31662918.5472,0.684111138201,173375232.512,0.817373457717,0.182626538337,3.94584121554e-09,70856158.0088,0.00130617088813,5.76783649972e-09,1.41130991856e-08,5.76783649972e-09
2559,761.079010025,0.00131219989902,-6.63605023801,0.000674553100404,13.7962329173,879967.910957,13071.0731498,170852953.288,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,139767947.45,31085005.1537,0.684111138201,170852953.288,0.81805988577,0.181940110226,4.00409313994e-09,69883975.0935,0.00131219989902,5.85298629553e-09,1.43094319456e-08,5.85298629553e-09
2560,757.577575029,0.00131825673856,-6.63144506782,0.00067968903092,13.7962277814,873544.910347,12975.6656813,168367899.872,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,137850259.319,30517639.8684,0.684111138201,168367899.872,0.818744305917,0.18125569002,4.06319220423e-09,68925131.0278,0.00131825673856,5.9393743987e-09,1.45084959663e-08,5.9393743987e-09
2561,754.092227665,0.00132434153519,-6.62683989764,0.000684862720817,13.7962226077,867170.156657,12880.9748741,165919513.706,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,135958882.855,29960630.1666,0.684111138201,165919513.706,0.81942671973,0.180573276147,4.12315057415e-09,67979442.796,0.00132434153519,6.02701859254e-09,1.47103292431e-08,6.02701859254e-09
2562,750.622894018,0.00133045441798,-6.62223472745,0.000690074439514,13.796217396,860843.273837,12786.9951424,163507244.771,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,134093457.05,29413787.0377,0.684111138201,163507244.771,0.820107128813,0.179892867003,4.18398058849e-09,67046729.8931,0.00133045441798,6.11593691326e-09,1.49149703003e-08,6.11593691326e-09
2563,747.169500511,0.00133659551655,-6.61762955726,0.000695324458313,13.796212146,854563.888896,12693.7209458,161130551.45,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,132253625.845,28876924.9207,0.684111138201,161130551.45,0.820785534805,0.17921446095,4.24569476144e-09,66126814.291,0.00133659551655,6.20614765352e-09,1.51224581979e-08,6.20614765352e-09
2564,743.731973906,0.00134276496114,-6.61302438708,0.000700613050415,13.7962068574,848331.631876,12601.146789,158788900.397,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,130439038.072,28349861.6416,0.684111138201,158788900.397,0.821461939375,0.178538056317,4.30830578516e-09,65219520.4041,0.00134276496114,6.29766936605e-09,1.53328325396e-08,6.29766936605e-09
2565,740.310241301,0.00134896288259,-6.60841921689,0.00070594049093,13.7962015299,842146.135827,12509.2672212,156481766.411,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,128649347.376,27832418.3515,0.684111138201,156481766.411,0.822136344227,0.177863651401,4.37182653219e-09,64324675.056,0.00134896288259,6.39052086734e-09,1.55461334796e-08,6.39052086734e-09
2566,736.904230129,0.00135518941235,-6.60381404671,0.000711307056894,13.7961961634,836007.036781,12418.0768361,154208632.306,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,126884212.156,27324419.4659,0.684111138201,154208632.306,0.822808751097,0.177191244467,4.4362700581e-09,63442107.4464,0.00135518941235,6.48472124134e-09,1.57624017311e-08,6.48472124134e-09
2567,733.513868157,0.00136144468247,-6.59920887652,0.00071671302728,13.7961907574,829913.973727,12327.5702711,151968988.789,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,125143295.5,26825692.6049,0.684111138201,151968988.789,0.823479161751,0.176520833748,4.50164960398e-09,62571649.1184,0.00136144468247,6.58028984325e-09,1.59816785734e-08,6.58028984325e-09
2568,730.139083483,0.0013677288256,-6.59460370633,0.000722158683011,13.7961853117,823866.588585,12237.7422074,149762334.335,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,123426265.116,26336068.5349,0.684111138201,149762334.335,0.824147577988,0.175852417444,4.56797859914e-09,61713133.9264,0.0013677288256,6.67724630336e-09,1.62040058602e-08,6.67724630336e-09
2569,726.779804537,0.00137404197501,-6.58999853615,0.000727644306976,13.7961798261,817864.526182,12148.5873692,147588175.068,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,121732793.272,25855381.1114,0.684111138201,147588175.068,0.824814001639,0.175185993726,4.6352706637e-09,60866398.0044,0.00137404197501,6.77561053089e-09,1.64294260275e-08,6.77561053089e-09
2570,723.435960075,0.0013803842646,-6.58539336596,0.00073317018404,13.7961743002,811907.434227,12060.1005236,145446024.639,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,120062556.733,25383467.2221,0.684111138201,145446024.639,0.825478434566,0.174521560731,4.70353961133e-09,60031279.7347,0.0013803842646,6.87540271798e-09,1.66579821013e-08,6.87540271798e-09
2571,720.107479183,0.00138675582887,-6.58078819578,0.000738736601063,13.7961687338,805994.963288,11972.27648,143335404.114,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,118415236.698,24920166.732,0.684111138201,143335404.114,0.826140878661,0.173859116566,4.77279945194e-09,59207619.7173,0.00138675582887,6.97664334365e-09,1.68897177067e-08,6.97664334365e-09
2572,716.794291271,0.00139315680295,-6.57618302559,0.000744343846907,13.7961631266,800126.766764,11885.1100901,141255841.855,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,116790518.742,24465322.4289,0.684111138201,141255841.855,0.826801335847,0.17319865931,4.8430643945e-09,58395260.739,0.00139315680295,7.07935317783e-09,1.71246770752e-08,7.07935317783e-09
2573,713.496326076,0.00139958732257,-6.57157785541,0.000749992212456,13.7961574782,794302.500865,11798.5962472,139206873.405,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,115188092.751,24018779.9699,0.684111138201,139206873.405,0.827459808079,0.172540187006,4.91434884979e-09,57594047.7438,0.00139958732257,7.18355328552e-09,1.73629050538e-08,7.18355328552e-09
2574,710.213513653,0.00140604752413,-6.56697268522,0.000755681990627,13.7961517884,788521.824586,11712.729886,137188041.383,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,113607652.869,23580387.8293,0.684111138201,137188041.383,0.828116297341,0.171883697672,4.9866674333e-09,56803827.8029,0.00140604752413,7.28926503091e-09,1.76044471134e-08,7.28926503091e-09
2575,706.945784384,0.00141253754462,-6.56236751503,0.000761413476385,13.796146057,782784.399685,11627.5059822,135198895.367,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,112048897.436,23149997.247,0.684111138201,135198895.367,0.828770805647,0.171229189293,5.06003496807e-09,56024450.0861,0.00141253754462,7.39651008161e-09,1.78493493575e-08,7.39651008161e-09
2576,703.693068967,0.00141905752169,-6.55776234485,0.000767186966758,13.7961402835,777089.890657,11542.9195523,133238991.791,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,110511528.929,22727462.1781,0.684111138201,133238991.791,0.82942333504,0.170576659825,5.13446648767e-09,55255765.8325,0.00141905752169,7.50531041292e-09,1.8097658531e-08,7.50531041292e-09
2577,700.45529842,0.0014256075936,-6.55315717466,0.000773002760846,13.7961344677,771437.964715,11458.965653,131307893.835,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,108995253.908,22312639.2435,0.684111138201,131307893.835,0.830073887595,0.169926107195,5.20997723913e-09,54497628.3222,0.0014256075936,7.61568831221e-09,1.83494220288e-08,7.61568831221e-09
2578,697.232404077,0.00143218789927,-6.54855200448,0.000778861159846,13.7961286093,765828.291763,11375.6393809,129405171.325,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,107499782.961,21905387.6806,0.684111138201,129405171.325,0.830722465413,0.1692775293,5.28658268595e-09,53749892.8485,0.00143218789927,7.72766638328e-09,1.86046879054e-08,7.72766638328e-09
2579,694.024317589,0.00143879857826,-6.54394683429,0.000784762467054,13.796122708,760260.544375,11292.9358727,127530400.624,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,106024830.644,21505569.2965,0.684111138201,127530400.624,0.831369070627,0.168630924009,5.36429851119e-09,53012416.6901,0.00143879857826,7.84126755082e-09,1.88635048838e-08,7.84126755082e-09
2580,690.830970919,0.00144543977075,-6.5393416641,0.00079070698789,13.7961167634,754734.397771,11210.8503039,125683164.536,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,104570115.432,21113048.4203,0.684111138201,125683164.536,0.832013705397,0.16798628916,5.44314062052e-09,52285059.084,0.00144543977075,7.95651506497e-09,1.91259223647e-08,7.95651506497e-09
2581,687.652296344,0.00145211161759,-6.53473649392,0.000796695029908,13.7961107754,749249.529797,11129.3778893,123863052.202,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,103135359.66,20727691.8575,0.684111138201,123863052.202,0.832656371911,0.167343622566,5.52312514539e-09,51567681.1983,0.00145211161759,8.0734325059e-09,1.93919904361e-08,8.0734325059e-09
2582,684.488226453,0.00145881426028,-6.53013132373,0.000802726902809,13.7961047435,743805.620903,11048.5138822,122069659.005,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,101720289.476,20349368.8447,0.684111138201,122069659.005,0.833297072387,0.166702922008,5.60426844622e-09,50860146.1062,0.00145881426028,8.19204378844e-09,1.96617598827e-08,8.19204378844e-09
2583,681.338694142,0.00146554784096,-6.52552615355,0.00080880291846,13.7960986675,738402.354118,10968.2535744,120302586.472,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,100324634.783,19977951.005,0.684111138201,120302586.472,0.833935809071,0.166064185243,5.68658711558e-09,50162318.7596,0.00146554784096,8.31237316682e-09,1.99352821957e-08,8.31237316682e-09
2584,678.203632617,0.00147231250243,-6.52092098336,0.000814923390908,13.796092547,733039.41503,10888.5922955,118561442.179,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,98948129.1896,19613312.3049,0.684111138201,118561442.179,0.834572584235,0.165427409995,5.77009798152e-09,49474065.963,0.00147231250243,8.43444523945e-09,2.02126095829e-08,8.43444523945e-09
