sample_index,branch_local_index,branch,time_relative_to_bounce_Gyr,distance_to_bounce_Gyr,x_bounce_distance,scale_factor,ln_scale_factor,redshift_equivalent,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_classical_of_a,E_lqc_of_a,E2_lqc_of_a,rho_total_relative_to_rho_crit0,rho_over_rho_c,rho_c_relative_to_rho_crit0,lqc_correction_factor,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,effective_ricci_over_6H0sq,scale_factor_margin_component,density_to_bounce_margin_component,curvature_margin_component,boundary_margin_candidate,distance_from_bounce_log_a,is_exact_bounce
1841,1841,contraction,-1.6478180560246912e-67,1.6478180560246912e-67,3.5750048746930859e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.7918868357713502e+56,3.7918868357713502e+56,1.5756400122405918e+61,5.6324815472367934e+54,3.1724848379962979e+109,2.4826414481735318e+122,0.99999999999987221,2.4826414481738492e+122,1.2778667013435552e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133398931e-29,1.000000000000014,2.7555776880478428e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963464977e+122,2.468364180146586e-32,1.2778667013435552e-13,2.0139839378251932e-123,2.0139839378251932e-123,2.8199664825478579e-14,no
1842,1842,contraction,-1.6345860342571059e-67,1.6345860342571059e-67,3.5462952262865447e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.7621201464084815e+56,3.7621201464084815e+56,1.5756400122405932e+61,5.5882660060510599e+54,3.1228716954385862e+109,2.4826414481735369e+122,0.99999999999987421,2.4826414481738492e+122,1.2578826869003024e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133398752e-29,1.0000000000000118,2.7555776880478371e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.965282896346508e+122,2.468364180146586e-32,1.2578826869003024e-13,2.0139839378251892e-123,2.0139839378251892e-123,2.8199664825478579e-14,no
1843,1843,contraction,-1.6214618349416973e-67,1.6214618349416973e-67,3.517816135303139e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.7321160508120706e+56,3.7321160508120706e+56,1.5756400122405949e+61,5.5436978208420368e+54,3.0732585528808745e+109,2.4826414481735421e+122,0.99999999999987621,2.4826414481738492e+122,1.2378986724570495e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133398573e-29,1.0000000000000098,2.7555776880478313e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.965282896346519e+122,2.468364180146586e-32,1.2378986724570495e-13,2.0139839378251845e-123,2.0139839378251845e-123,2.8199664825478579e-14,no
1844,1844,contraction,-1.6084429096064341e-67,1.6084429096064341e-67,3.48956575021462e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.7018687763676323e+56,3.7018687763676323e+56,1.5756400122405963e+61,5.498768416948619e+54,3.0236454103231624e+109,2.4826414481735468e+122,0.99999999999987821,2.4826414481738492e+122,1.2179146580137967e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133398416e-29,1.0000000000000078,2.755577688047826e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963465278e+122,2.468364180146586e-32,1.2179146580137967e-13,2.0139839378251811e-123,2.0139839378251811e-123,2.8199664825478579e-14,no
1845,1845,contraction,-1.5955267027337688e-67,1.5955267027337688e-67,3.4615422343617165e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.6713723126594092e+56,3.6713723126594092e+56,1.575640012240598e+61,5.4534688664788855e+54,2.9740322677654502e+109,2.482641448173552e+122,0.99999999999988021,2.4826414481738492e+122,1.1979306435705439e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133398236e-29,1.0000000000000058,2.7555776880478203e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963465388e+122,2.468364180146586e-32,1.1979306435705439e-13,2.0139839378251764e-123,2.0139839378251764e-123,2.8199664825478579e-14,no
1846,1846,contraction,-1.5827136676092358e-67,1.5827136676092358e-67,3.433743765834747e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.6423356486913297e+56,3.6423356486913297e+56,1.5756400122405995e+61,5.4103377074868333e+54,2.9271754109053882e+109,2.4826414481735564e+122,0.99999999999988209,2.4826414481738492e+122,1.1790568521519162e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133398091e-29,1.000000000000004,2.7555776880478156e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963465476e+122,2.468364180146586e-32,1.1790568521519162e-13,2.0139839378251731e-123,2.0139839378251731e-123,2.8199664825478579e-14,no
1847,1847,contraction,-1.5700042747991116e-67,1.5700042747991116e-67,3.4061685373551689e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.6130656370031913e+56,3.6130656370031913e+56,1.5756400122406009e+61,5.3668599330011641e+54,2.8803185540453262e+109,2.4826414481735611e+122,0.99999999999988398,2.4826414481738492e+122,1.1601830607332886e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133397922e-29,1.000000000000002,2.7555776880478102e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963465564e+122,2.468364180146586e-32,1.1601830607332886e-13,2.0139839378251694e-123,2.0139839378251694e-123,2.8199664825478579e-14,no
1848,1848,contraction,-1.5573960439329175e-67,1.5573960439329175e-67,3.3788147561580773e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.5835565597404581e+56,3.5835565597404581e+56,1.5756400122406026e+61,5.3230270497013861e+54,2.8334616971852642e+109,2.4826414481735659e+122,0.99999999999988587,2.4826414481738492e+122,1.1413092693146609e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133397766e-29,1.0000000000000002,2.7555776880478048e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.965282896346566e+122,2.468364180146586e-32,1.1413092693146609e-13,2.0139839378251657e-123,2.0139839378251657e-123,2.8199664825478579e-14,no
1849,1849,contraction,-1.5448895782200269e-67,1.5448895782200269e-67,3.3516806438756545e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.5555595952358242e+56,3.5555595952358242e+56,1.5756400122406037e+61,5.2814402638133215e+54,2.7893611260228523e+109,2.4826414481735703e+122,0.99999999999988765,2.4826414481738492e+122,1.1235457009206584e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.457964913339762e-29,0.99999999999999833,2.7555776880478001e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963465748e+122,2.468364180146586e-32,1.1235457009206584e-13,2.013983937825162e-123,2.013983937825162e-123,2.8199664825478579e-14,no
1850,1850,contraction,-1.5324854988362531e-67,1.5324854988362531e-67,3.3247644364215488e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.5273404221436022e+56,3.5273404221436022e+56,1.5756400122406052e+61,5.2395234085367353e+54,2.7452605548604409e+109,2.4826414481735747e+122,0.99999999999988942,2.4826414481738492e+122,1.1057821325266559e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133397463e-29,0.99999999999999656,2.7555776880477951e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963465836e+122,2.468364180146586e-32,1.1057821325266559e-13,2.0139839378251583e-123,2.0139839378251583e-123,2.8199664825478579e-14,no
1851,1851,contraction,-1.5201814047330974e-67,1.5201814047330974e-67,3.2980643838761796e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.4988936640176529e+56,3.4988936640176529e+56,1.5756400122406066e+61,5.1972684976803237e+54,2.701159983698029e+109,2.4826414481735791e+122,0.9999999999998912,2.4826414481738492e+122,1.0880185641326534e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133397317e-29,0.99999999999999478,2.7555776880477904e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963465924e+122,2.468364180146586e-32,1.0880185641326534e-13,2.0139839378251549e-123,2.0139839378251549e-123,2.8199664825478579e-14,no
1852,1852,contraction,-1.5079748888702316e-67,1.5079748888702316e-67,3.2715787503729946e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.4702137240402849e+56,3.4702137240402849e+56,1.575640012240608e+61,5.1546672177121354e+54,2.6570594125356167e+109,2.4826414481735835e+122,0.99999999999989297,2.4826414481738492e+122,1.0702549957386509e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.457964913339716e-29,0.99999999999999301,2.7555776880477853e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963466012e+122,2.468364180146586e-32,1.0702549957386509e-13,2.0139839378251512e-123,2.0139839378251512e-123,2.8199664825478579e-14,no
1853,1853,contraction,-1.49586672792598e-67,1.49586672792598e-67,3.2453058139855769e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.4431093226589965e+56,3.4431093226589965e+56,1.5756400122406095e+61,5.1144062481101903e+54,2.6157151270708553e+109,2.4826414481735876e+122,0.99999999999989464,2.4826414481738492e+122,1.0536016503692736e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133397026e-29,0.99999999999999145,2.755577688047781e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963466093e+122,2.468364180146586e-32,1.0536016503692736e-13,2.0139839378251479e-123,2.0139839378251479e-123,2.8199664825478579e-14,no
1854,1854,contraction,-1.4838545007053411e-67,1.4838545007053411e-67,3.2192438666157211e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.4139607827560001e+56,3.4139607827560001e+56,1.5756400122406109e+61,5.0711089082255397e+54,2.5716145559084426e+109,2.482641448173592e+122,0.99999999999989642,2.4826414481738492e+122,1.0358380819752711e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.457964913339688e-29,0.99999999999998967,2.7555776880477759e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963466181e+122,2.468364180146586e-32,1.0358380819752711e-13,2.0139839378251445e-123,2.0139839378251445e-123,2.8199664825478579e-14,no
1855,1855,contraction,-1.4719391256927281e-67,1.4719391256927281e-67,3.193391213882377e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.3882501150754495e+56,3.3882501150754495e+56,1.575640012240612e+61,5.0329181953826074e+54,2.5330265561413322e+109,2.482641448173596e+122,0.99999999999989797,2.4826414481738492e+122,1.0202949596305189e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133396745e-29,0.99999999999998801,2.7555776880477716e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963466254e+122,2.468364180146586e-32,1.0202949596305189e-13,2.0139839378251415e-123,2.0139839378251415e-123,2.8199664825478579e-14,no
1856,1856,contraction,-1.4601214381065411e-67,1.4601214381065411e-67,3.1677461750114886e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.3604846911677105e+56,3.3604846911677105e+56,1.5756400122406132e+61,4.9916753406812925e+54,2.49168227067657e+109,2.4826414481736e+122,0.99999999999989964,2.4826414481738492e+122,1.0036416142611415e-13,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.45796491333966e-29,0.99999999999998646,2.7555776880477672e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963466342e+122,2.468364180146586e-32,1.0036416142611415e-13,2.0139839378251378e-123,2.0139839378251378e-123,2.8199664825478579e-14,no
1857,1857,contraction,-1.4483959091346095e-67,1.4483959091346095e-67,3.1423070827267394e-07,2.468364180146586e-32,-72.779167319815002,4.0512660491638399e+31,-3.3324879409888777e+56,3.3324879409888777e+56,1.5756400122406146e+61,4.9500888731534988e+54,2.4503379852118078e+109,2.4826414481736041e+122,0.9999999999999013,2.4826414481738492e+122,9.8698826889176416e-14,2.0998094261055072e+94,2.4826414481735663e+122,0.68411113820097691,8.4579649133396465e-29,0.99999999999998479,2.7555776880477625e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963466423e+122,2.468364180146586e-32,9.8698826889176416e-14,2.0139839378251344e-123,2.0139839378251344e-123,2.8199664825478579e-14,no
1858,1858,contraction,-1.4367635170400215e-67,1.4367635170400215e-67,3.1170722831411267e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.30614374958941e+56,3.30614374958941e+56,1.5756400122406157e+61,4.9109571220330324e+54,2.4117499854446966e+109,2.4826414481736081e+122,0.99999999999990286,2.4826414481738492e+122,9.7144514654701197e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133398337e-29,1.0000000000000153,2.7555776880477581e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963468089e+122,2.4683641801465663e-32,9.7144514654701197e-14,2.0139839378250669e-123,2.0139839378250669e-123,2.0206059048177644e-14,no
1859,1859,contraction,-1.4252252607239441e-67,1.4252252607239441e-67,3.0920401356494566e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.2795879480602368e+56,3.2795879480602368e+56,1.5756400122406172e+61,4.8715110445092754e+54,2.3731619856775849e+109,2.4826414481736118e+122,0.99999999999990441,2.4826414481738492e+122,9.5590202420225978e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133398214e-29,1.0000000000000138,2.7555776880477541e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.965282896346817e+122,2.4683641801465663e-32,9.5590202420225978e-14,2.0139839378250636e-123,2.0139839378250636e-123,2.0206059048177644e-14,no
1860,1860,contraction,-1.4137788890893656e-67,1.4137788890893656e-67,3.0672090128216787e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.252815353685909e+56,3.252815353685909e+56,1.5756400122406183e+61,4.8317429421591477e+54,2.3345739859104737e+109,2.4826414481736158e+122,0.99999999999990596,2.4826414481738492e+122,9.4035890185750759e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133398079e-29,1.0000000000000122,2.7555776880477494e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963468243e+122,2.4683641801465663e-32,9.4035890185750759e-14,2.0139839378250609e-123,2.0139839378250609e-123,2.0206059048177644e-14,no
1861,1861,contraction,-1.4024255496988159e-67,1.4024255496988159e-67,3.042577300297078e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.2277562547591319e+56,3.2277562547591319e+56,1.5756400122406194e+61,4.7945200717496352e+54,2.298742271841013e+109,2.4826414481736195e+122,0.99999999999990741,2.4826414481738492e+122,9.2592600253738055e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133397956e-29,1.0000000000000107,2.7555776880477454e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963468324e+122,2.4683641801465663e-32,9.2592600253738055e-14,2.0139839378250575e-123,2.0139839378250575e-123,2.0206059048177644e-14,no
1862,1862,contraction,-1.3911629794926961e-67,1.3911629794926961e-67,3.0181433966793243e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.2005501177531225e+56,3.2005501177531225e+56,1.5756400122406206e+61,4.7541079837061978e+54,2.2601542720739009e+109,2.4826414481736232e+122,0.99999999999990896,2.4826414481738492e+122,9.1038288019262836e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133397833e-29,1.0000000000000091,2.7555776880477413e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963468397e+122,2.4683641801465663e-32,9.1038288019262836e-14,2.0139839378250545e-123,2.0139839378250545e-123,2.0206059048177644e-14,no
1863,1863,contraction,-1.3799890190396051e-67,1.3799890190396051e-67,2.9939057134323532e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.1750785456759079e+56,3.1750785456759079e+56,1.5756400122406217e+61,4.716272424282168e+54,2.2243225580044398e+109,2.4826414481736268e+122,0.99999999999991041,2.4826414481738492e+122,8.9594998087250133e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133397709e-29,1.0000000000000078,2.7555776880477373e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963468463e+122,2.4683641801465663e-32,8.9594998087250133e-14,2.0139839378250518e-123,2.0139839378250518e-123,2.0206059048177644e-14,no
1864,1864,contraction,-1.3689048799832178e-67,1.3689048799832178e-67,2.9698626747770914e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.1494009725935741e+56,3.1494009725935741e+56,1.5756400122406229e+61,4.6781308702675032e+54,2.1884908439349787e+109,2.4826414481736305e+122,0.99999999999991185,2.4826414481738492e+122,8.8151708155237429e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133397575e-29,1.0000000000000062,2.7555776880477333e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963468544e+122,2.4683641801465663e-32,8.8151708155237429e-14,2.0139839378250484e-123,2.0139839378250484e-123,2.0206059048177644e-14,no
1865,1865,contraction,-1.3579119067624146e-67,1.3579119067624146e-67,2.9460127175890246e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.1255113661582396e+56,3.1255113661582396e+56,1.575640012240624e+61,4.6426451679653147e+54,2.1554154155631685e+109,2.4826414481736338e+122,0.99999999999991318,2.4826414481738492e+122,8.6819440525687241e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133397463e-29,1.0000000000000049,2.7555776880477296e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963468603e+122,2.4683641801465663e-32,8.6819440525687241e-14,2.0139839378250461e-123,2.0139839378250461e-123,2.0206059048177644e-14,no
1866,1866,contraction,-1.3470079228139848e-67,1.3470079228139848e-67,2.9223542912965456e-07,2.4683641801465663e-32,-72.779167319815002,4.0512660491638724e+31,-3.0994231745513967e+56,3.0994231745513967e+56,1.5756400122406252e+61,4.6038936798037671e+54,2.119583701493707e+109,2.4826414481736371e+122,0.99999999999991462,2.4826414481738492e+122,8.5376150593674538e-14,2.0998094261055572e+94,2.4826414481736459e+122,0.68411113820097691,8.4579649133397351e-29,1.0000000000000036,2.7555776880477259e-123,0.31579669999999999,9.2161799023199995e-05,0.68420329999999996,0.68411113820097691,4.9652828963468669e+122,2.4683641801465663e-32,8.5376150593674538e-14,2.0139839378250434e-123,2.0139839378250434e-123,2.0206059048177644e-14,no
