sample_index,trajectory_role,evolution_direction,redshift,scale_factor,ln_scale_factor,contraction_elapsed_time_Gyr,time_to_numerical_cutoff_Gyr,H_signed_km_s_Mpc,H_magnitude_km_s_Mpc,E_of_a,E2_of_a,Omega_m_planck,Omega_r_effective,Omega_Lambda_planck,Omega_Lambda_dynamic,present_closure_planck_plus_radiation,present_closure_dynamic,rho_m_relative_to_rho_crit0,rho_r_relative_to_rho_crit0,rho_lambda_relative_to_rho_crit0,rho_total_relative_to_rho_crit0,fraction_matter_at_a,fraction_radiation_at_a,fraction_lambda_at_a,ricci_scalar_over_6H0sq,scale_factor_margin_component,density_margin_component,curvature_margin_component,boundary_margin_candidate,distance_to_cutoff_log_a
2624,classical_singular_approach,contraction,177009.895832,5.64936974812e-06,-12.083966568,13.7969074464,2.39886883691e-08,-20445342652.2,20445342652.2,303695812.146,9.22311463149e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.75148969887e+15,9.0479656616e+16,0.684111138201,9.22311463149e+16,0.018990219344,0.981009780656,7.41735482572e-18,8.75744849436e+14,5.64936974812e-06,1.08423243118e-17,1.14188510574e-15,1.08423243118e-17,6.33671417592
2625,classical_singular_approach,contraction,177826.941004,5.6234132519e-06,-12.0885717382,13.7969074467,2.37694521843e-08,-20633620855.9,20633620855.9,306492502.96,9.39376543709e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.77585534769e+15,9.21617990232e+16,0.684111138201,9.39376543709e+16,0.0189046166799,0.98109538332,7.2826082659e-18,8.87927673844e+14,5.6234132519e-06,1.06453584209e-17,1.12621785474e-15,1.06453584209e-17,6.33210900573
2626,classical_singular_approach,contraction,178647.757485,5.59757601495e-06,-12.0931769084,13.7969074469,2.35522161773e-08,-20823636981.8,20823636981.8,309315008.929,9.5675774749e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.80055995644e+15,9.38752147926e+16,0.684111138201,9.5675774749e+16,0.0188193924864,0.981180607514,7.1503067521e-18,9.00279978221e+14,5.59757601495e-06,1.0451966578e-17,1.11076556648e-15,1.0451966578e-17,6.32750383555
2627,classical_singular_approach,contraction,179472.362683,5.57185748932e-06,-12.0977820786,13.7969074471,2.33369625846e-08,-21015407091.3,21015407091.3,312163568.63,9.744609358e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.82560824054e+15,9.56204853395e+16,0.684111138201,9.744609358e+16,0.0187345451569,0.981265454843,7.02040598107e-18,9.12804120269e+14,5.57185748932e-06,1.02620840227e-17,1.09552529157e-15,1.02620840227e-17,6.32289866536
2628,classical_singular_approach,contraction,180300.774086,5.54625712958e-06,-12.1023872488,13.7969074473,2.31236736425e-08,-21208947394.4,21208947394.4,315038422.846,9.92492078693e+16,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.85100498098e+15,9.73982028883e+16,0.684111138201,9.92492078693e+16,0.0186500730909,0.981349926909,6.89286245087e-18,9.25502490488e+14,5.54625712958e-06,1.0075647166e-17,1.08049412106e-15,1.0075647166e-17,6.31829349518
2629,classical_singular_approach,contraction,181133.009262,5.52077439281e-06,-12.106992419,13.7969074475,2.29123315876e-08,-21404274250.8,21404274250.8,317939814.586,1.01085725699e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.87675502527e+15,9.9208970674e+16,0.684111138201,1.01085725699e+17,0.0185659746941,0.981434025306,6.76763344645e-18,9.38377512633e+14,5.52077439281e-06,9.89259356929e-18,1.06566918595e-15,9.89259356929e-18,6.31368832499
2630,classical_singular_approach,contraction,181969.085861,5.49540873858e-06,-12.1115975891,13.7969074477,2.27029168798e-08,-21601404171.8,21601404171.8,320867989.109,1.02956266435e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.90286328836e+15,1.01053403146e+17,0.684111138201,1.02956266435e+17,0.0184822483784,0.981517751622,6.64467702542e-18,9.51431644178e+14,5.49540873858e-06,9.71286192313e-18,1.05104765657e-15,9.71286192313e-18,6.3090831548
2631,classical_singular_approach,contraction,182809.021614,5.47015962894e-06,-12.1162027593,13.7969074479,2.24954135319e-08,-21800353821.2,21800353821.2,323823193.938,1.04861460932e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.92933475356e+15,1.02932126178e+17,0.684111138201,1.04861460932e+17,0.0183988925619,0.981601107438,6.52395200411e-18,9.64667376782e+14,5.47015962894e-06,9.53639202728e-18,1.0366267421e-15,9.53639202728e-18,6.30447798462
2632,classical_singular_approach,contraction,183652.834335,5.44502652842e-06,-12.1208079295,13.7969074481,2.22898037805e-08,-22001140016.8,22001140016.8,326805678.887,1.06801951753e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.95617447354e+15,1.04845777279e+17,0.684111138201,1.06801951753e+17,0.0183159056687,0.981684094331,6.40541794389e-18,9.78087236769e+14,5.44502652842e-06,9.36312477054e-18,1.02240368999e-15,9.36312477054e-18,6.29987281443
2633,classical_singular_approach,contraction,184500.541918,5.42000890402e-06,-12.1254130997,13.7969074483,2.20860716382e-08,-22203779732.2,22203779732.2,329815696.082,1.08778393382e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,1.98338757121e+15,1.06795005811e+17,0.684111138201,1.08778393382e+17,0.0182332861292,0.981766713871,6.2890351377e-18,9.91693785603e+14,5.42000890402e-06,9.19300211109e-18,1.00837578547e-15,9.19300211109e-18,6.29526764425
2634,classical_singular_approach,contraction,185352.162341,5.39510622515e-06,-12.1300182699,13.7969074485,2.18841975652e-08,-22408290097.7,22408290097.7,332853499.977,1.10791452447e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.01097924078e+15,1.08780473206e+17,0.684111138201,1.10791452447e+17,0.0181510323799,0.98184896762,6.17476459685e-18,1.00548962039e+15,5.39510622515e-06,9.02596705718e-18,9.94540351013e-16,9.02596705718e-18,6.29066247406
2635,classical_singular_approach,contraction,186207.713666,5.3703179637e-06,-12.1346234401,13.7969074487,2.16841673506e-08,-22614688402.1,22614688402.1,335919347.381,1.12841807945e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.0389547487e+15,1.10802853196e+17,0.684111138201,1.12841807945e+17,0.0180691428633,0.981930857137,6.06256803805e-18,1.01947737435e+15,5.3703179637e-06,8.86196364818e-18,9.80894745836e-16,8.86196364818e-18,6.28605730387
2636,classical_singular_approach,contraction,187067.214037,5.34564359397e-06,-12.1392286103,13.7969074489,2.14859614545e-08,-22822992094.2,22822992094.2,339013497.478,1.14930151472e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.06731943471e+15,1.12862832037e+17,0.684111138201,1.14930151472e+17,0.0179876160279,0.982012383972,5.95240787069e-18,1.03365971736e+15,5.34564359397e-06,8.70093693598e-18,9.67436365382e-16,8.70093693598e-18,6.28145213369
2637,classical_singular_approach,contraction,187930.68168,5.32108259267e-06,-12.1438337805,13.7969074491,2.12895656659e-08,-23033218784,23033218784,342136211.847,1.17057187457e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.09607871281e+15,1.14961108745e+17,0.684111138201,1.17057187457e+17,0.0179064503286,0.982093549671,5.84424718431e-18,1.0480393564e+15,5.32108259267e-06,8.5428329667e-18,9.5416264083e-16,8.5428329667e-18,6.2768469635
2638,classical_singular_approach,contraction,188798.13491,5.29663443892e-06,-12.1484389506,13.7969074493,2.10949622215e-08,-23245386244.5,23245386244.5,345287754.49,1.19223633401e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.12523807232e+15,1.17098395328e+17,0.684111138201,1.19223633401e+17,0.0178256442259,0.982174355774,5.73804973635e-18,1.06261903616e+15,5.29663443892e-06,8.38759876274e-18,9.41071038606e-16,8.38759876274e-18,6.27224179332
2639,classical_singular_approach,contraction,189669.592121,5.27229861423e-06,-12.1530441208,13.7969074495,2.09021351338e-08,-23459512412.8,23459512412.8,348468391.845,1.21430220115e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.15480307892e+15,1.19275417036e+17,0.684111138201,1.21430220115e+17,0.0177451961866,0.982254803813,5.63377994005e-18,1.07740153946e+15,5.27229861423e-06,8.23518230512e-18,9.28159059899e-16,8.23518230512e-18,6.26763662313
2640,classical_singular_approach,contraction,190545.071796,5.2480746025e-06,-12.157649291,13.7969074497,2.07110684158e-08,-23675615392.1,23675615392.1,351678392.819,1.23677691976e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.18477937574e+15,1.214929126e+17,0.684111138201,1.23677691976e+17,0.0176651046833,0.982334895317,5.53140285264e-18,1.09238968787e+15,5.2480746025e-06,8.08553251622e-18,9.15424240181e-16,8.08553251622e-18,6.26303145294
2641,classical_singular_approach,contraction,191424.592502,5.22396188999e-06,-12.1622544612,13.7969074499,2.05217443039e-08,-23893713453,23893713453,354918028.801,1.25966807168e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.21517268439e+15,1.23751634484e+17,0.684111138201,1.25966807168e+17,0.0175853681949,0.982414631805,5.4308841637e-18,1.10758634219e+15,5.22396188999e-06,7.93859924277e-18,9.0286414874e-16,7.93859924277e-18,6.25842628276
2642,classical_singular_approach,contraction,192308.172891,5.19995996534e-06,-12.1668596314,13.7969074501,2.03341485872e-08,-24113825035,24113825035,358187573.694,1.28298337949e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.24598880607e+15,1.26052349143e+17,0.684111138201,1.28298337949e+17,0.0175059852059,0.982494014794,5.33219018374e-18,1.12299440304e+15,5.19995996534e-06,7.79433323913e-18,8.90476388214e-16,7.79433323913e-18,6.25382111257
2643,classical_singular_approach,contraction,193195.831702,5.17606831951e-06,-12.1714648016,13.7969074503,2.01482652784e-08,-24335968748.1,24335968748.1,361487303.931,1.30673070904e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.27723362271e+15,1.28395837281e+17,0.684111138201,1.30673070904e+17,0.0174269542069,0.982573045793,5.23528783299e-18,1.13861681136e+15,5.17606831951e-06,7.65268615091e-18,8.78258594135e-16,7.65268615091e-18,6.24921594239
2644,classical_singular_approach,contraction,194087.587759,5.15228644582e-06,-12.1760699718,13.7969074505,1.99640783904e-08,-24560163374.4,24560163374.4,364817498.503,1.33091807214e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.30891309805e+15,1.30782894116e+17,0.684111138201,1.33091807214e+17,0.0173482736945,0.982651726305,5.14014463039e-18,1.15445654903e+15,5.15228644582e-06,7.51361049888e-18,8.66208434474e-16,7.51361049888e-18,6.2446107722
2645,classical_singular_approach,contraction,194983.459976,5.12861383991e-06,-12.1806751419,13.7969074507,1.97815737124e-08,-24786427869.8,24786427869.8,368178438.981,1.3555536293e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.34103327879e+15,1.33214329652e+17,0.684111138201,1.3555536293e+17,0.0172699421711,0.982730057829,5.04672868275e-18,1.1705166394e+15,5.12861383991e-06,7.37705966317e-18,8.54323609203e-16,7.37705966317e-18,6.24000560201
2646,classical_singular_approach,contraction,195883.467351,5.10504999975e-06,-12.1852803121,13.7969074508,1.96007352571e-08,-25014781365.4,25014781365.4,371570409.538,1.38064569244e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.37360029575e+15,1.35690968949e+17,0.684111138201,1.38064569244e+17,0.017191958145,0.982808041855,4.95500867417e-18,1.18680014788e+15,5.10504999975e-06,7.24298786773e-18,8.42601849847e-16,7.24298786773e-18,6.23540043183
2647,classical_singular_approach,contraction,196787.628971,5.08159442561e-06,-12.1898854823,13.796907451,1.94215470373e-08,-25245243169.3,25245243169.3,374993696.977,1.40620272773e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.40662036505e+15,1.38213652408e+17,0.684111138201,1.40620272773e+17,0.0171143201304,0.98288567987,4.8649538556e-18,1.20331018253e+15,5.08159442561e-06,7.11135016511e-18,8.31040919059e-16,7.11135016511e-18,6.23079526164
2648,classical_singular_approach,contraction,197695.964011,5.05824662003e-06,-12.1944906525,13.7969074512,1.92439948421e-08,-25477832768,25477832768,378448590.753,1.43223335843e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.44009978927e+15,1.40783236054e+17,0.684111138201,1.43223335843e+17,0.0170370266473,0.982962973353,4.77653403458e-18,1.22004989464e+15,5.05824662003e-06,6.98210242145e-18,8.19638610188e-16,6.98210242145e-18,6.22619009146
2649,classical_singular_approach,contraction,198608.491736,5.03500608788e-06,-12.1990958227,13.7969074514,1.90680644607e-08,-25712569828.4,25712569828.4,381935382.998,1.45874636786e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.47404495868e+15,1.43400591827e+17,0.684111138201,1.45874636786e+17,0.0169600762216,0.983039923778,4.68971956521e-18,1.23702247934e+15,5.03500608788e-06,6.85520130185e-18,8.0839274686e-16,6.85520130185e-18,6.22158492127
2650,classical_singular_approach,contraction,199525.231497,5.01187233627e-06,-12.2037009929,13.7969074515,1.88937399059e-08,-25949474199.1,25949474199.1,385454368.543,1.48575070229e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.50846235243e+15,1.46066607877e+17,0.684111138201,1.48575070229e+17,0.0168834673849,0.983116532615,4.60448133826e-18,1.25423117621e+15,5.01187233627e-06,6.73060425586e-18,7.97301182561e-16,6.73060425586e-18,6.21697975108
2651,classical_singular_approach,contraction,200446.202737,4.9888448746e-06,-12.2083061631,13.7969074517,1.87210069669e-08,-26188565912.5,26188565912.5,389005844.95,1.51325547405e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.54335853982e+15,1.48782188866e+17,0.684111138201,1.51325547405e+17,0.0168071986748,0.983192801325,4.52079077149e-18,1.27167926991e+15,4.9888448746e-06,6.60826950337e-18,7.86361800229e-16,6.60826950337e-18,6.2123745809
2652,classical_singular_approach,contraction,201371.424986,4.9659232145e-06,-12.2129113332,13.7969074519,1.85498496563e-08,-26429865185.9,26429865185.9,392590112.529,1.54126996456e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.57874018153e+15,1.51548256274e+17,0.684111138201,1.54126996456e+17,0.0167312686345,0.983268731366,4.43861980011e-18,1.28937009077e+15,4.9659232145e-06,6.48815602065e-18,7.7557251185e-16,6.48815602065e-18,6.20776941071
2653,classical_singular_approach,contraction,202300.917868,4.94310686987e-06,-12.2175165034,13.7969074521,1.83802555398e-08,-26673392423.9,26673392423.9,396207474.37,1.56980362747e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.61461403091e+15,1.54365748716e+17,0.684111138201,1.56980362747e+17,0.016655675813,0.983344324187,4.35794086745e-18,1.30730701546e+15,4.94310686987e-06,6.37022352671e-18,7.64931258057e-16,6.37022352671e-18,6.20316424053
2654,classical_singular_approach,contraction,203234.701094,4.92039535681e-06,-12.2221216736,13.7969074522,1.82122104064e-08,-26919168219.6,26919168219.6,399858236.363,1.59886609188e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.65098693525e+15,1.57235622252e+17,0.684111138201,1.59886609188e+17,0.016580418765,0.983419581235,4.27872691576e-18,1.32549346762e+15,4.92039535681e-06,6.25443246987e-18,7.5443600774e-16,6.25443246987e-18,6.19855907034
2655,classical_singular_approach,contraction,204172.794467,4.89778819368e-06,-12.2267268438,13.7969074524,1.80457000454e-08,-27167213356.8,27167213356.8,403542707.23,1.62846716559e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.68786583709e+15,1.60158850722e+17,0.684111138201,1.62846716559e+17,0.0165054960511,0.983494503949,4.20095137721e-18,1.34393291854e+15,4.89778819368e-06,6.14074401457e-18,7.44084757655e-16,6.14074401457e-18,6.19395390015
2656,classical_singular_approach,contraction,205115.217883,4.87528490103e-06,-12.231332014,13.7969074526,1.78807084694e-08,-27417548811.1,27417548811.1,407261198.546,1.65861683841e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.72525777556e+15,1.63136426066e+17,0.684111138201,1.65861683841e+17,0.0164309062373,0.983569093763,4.12458816502e-18,1.36262888778e+15,4.87528490103e-06,6.02912002845e-18,7.33875532046e-16,6.02912002845e-18,6.18934872997
2657,classical_singular_approach,contraction,206061.991327,4.85288500162e-06,-12.2359371842,13.7969074527,1.77172232441e-08,-27670195752.4,27670195752.4,411014024.768,1.68932528556e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.7631698877e+15,1.66169358668e+17,0.684111138201,1.68932528556e+17,0.0163566478956,0.983643352104,4.04961166478e-18,1.38158494385e+15,4.85288500162e-06,5.91952306964e-18,7.23806382264e-16,5.91952306964e-18,6.18474355978
2658,classical_singular_approach,contraction,207013.134879,4.8305880204e-06,-12.2405423544,13.7969074529,1.75552319348e-08,-27925175546.2,27925175546.2,414801503.261,1.72060287108e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.80160940987e+15,1.69258677698e+17,0.684111138201,1.72060287108e+17,0.0162827196034,0.983717280397,3.97599672591e-18,1.40080470493e+15,4.8305880204e-06,5.81191637425e-18,7.13875386396e-16,5.81191637425e-18,6.1801383896
2659,classical_singular_approach,contraction,207968.66871,4.8083934845e-06,-12.2451475245,13.796907453,1.73947185544e-08,-28182509755.9,28182509755.9,418623954.326,1.75246015136e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.84058367905e+15,1.72405431457e+17,0.684111138201,1.75246015136e+17,0.016209119944,0.983790880056,3.90371865329e-18,1.42029183953e+15,4.8083934845e-06,5.70626384415e-18,7.04080648899e-16,5.70626384415e-18,6.17553321941
2660,classical_singular_approach,contraction,208928.613085,4.78630092323e-06,-12.2497526947,13.7969074532,1.72356724448e-08,-28442220143.9,28442220143.9,422481701.225,1.7849078787e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.88010013433e+15,1.75610687736e+17,0.684111138201,1.7849078787e+17,0.0161358475062,0.983864152494,3.832753199e-18,1.44005006716e+15,4.78630092323e-06,5.60253003493e-18,6.94420300239e-16,5.60253003493e-18,6.17092804922
2661,classical_singular_approach,contraction,209892.988362,4.76430986805e-06,-12.2543578649,13.7969074534,1.70780776187e-08,-28704328674.1,28704328674.1,426375070.209,1.81795700496e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.92016631826e+15,1.78875534178e+17,0.684111138201,1.81795700496e+17,0.0160629008843,0.983937099116,3.76307655426e-18,1.46008315913e+15,4.76430986805e-06,5.5006801441e-18,6.84892496532e-16,5.5006801441e-18,6.16632287904
2662,classical_singular_approach,contraction,210861.814993,4.7424198526e-06,-12.2589630351,13.7969074535,1.69219216417e-08,-28968857513.5,28968857513.5,430304390.548,1.85161868525e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,2.96078987833e+15,1.82201078647e+17,0.684111138201,1.85161868525e+17,0.0159902786784,0.984009721322,3.69466534146e-18,1.48039493916e+15,4.7424198526e-06,5.40067999942e-18,6.75495419192e-16,5.40067999942e-18,6.16171770885
2663,classical_singular_approach,contraction,211835.113525,4.72063041264e-06,-12.2635682053,13.7969074537,1.67671920792e-08,-29235829034.2,29235829034.2,434269994.557,1.88590428172e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.00197856841e+15,1.85588449604e+17,0.684111138201,1.88590428172e+17,0.015917979494,0.984082020506,3.62749660643e-18,1.5009892842e+15,4.72063041264e-06,5.3024960476e-18,6.66227274587e-16,5.3024960476e-18,6.15711253867
2664,classical_singular_approach,contraction,212812.904598,4.69894108605e-06,-12.2681733755,13.7969074538,1.66138747204e-08,-29505265814.8,29505265814.8,438272217.622,1.92082536739e+17,0.3157967,9.21617990232e-05,0.6842033,0.684111138201,1.0000921618,1,3.04374025025e+15,1.89038796489e+17,0.684111138201,1.92082536739e+17,0.0158460019423,0.984153998058,3.56154781072e-18,1.52187012512e+15,4.69894108605e-06,5.20609534306e-18,6.57086293693e-16,5.20609534306e-18,6.15250736848
